"2014-02-03";"13:00:40";"WinControl (rev 714) report file"
"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:Depth";"1:qP";"1:qN";"1:NPQ"
"";"";"D";"";"Device Nr: #1, Diving-PAM ";""
"2013-09-08";"13:10:50";"F";"467";"933";"931";"121";"13.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-09-08";"13:11:00";"F";"468";"903";"902";"176";"13.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-09-08";"13:11:00";"SLCE";"";"Light Curve end ";""
"2013-09-08";"13:11:59";"SLCS";"";"Light Curve start ";""
"2013-09-08";"13:11:59";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"13:11:59";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"13:12:00";"FO";"469";"243";"894";"0";"13.0";"0.728";"0.0";"-";"- 4.0";"-";"-";"-"
"2013-09-08";"13:12:10";"F";"470";"676";"877";"9";"13.0";"0.229";"0.9";"~242";"- 4.0";"0.317";"0.025";"0.019"
"2013-09-08";"13:12:20";"F";"471";"734";"827";"19";"13.0";"0.112";"0.9";"~238";"- 4.0";"0.158";"0.095";"0.081"
"2013-09-08";"13:12:30";"F";"472";"712";"759";"30";"13.0";"0.062";"0.8";"~232";"- 4.0";"0.089";"0.190";"0.178"
"2013-09-08";"13:12:39";"F";"473";"689";"707";"45";"11.0";"0.025";"0.5";"~227";"- 4.0";"0.038";"0.263";"0.264"
"2013-09-08";"13:12:49";"F";"474";"649";"660";"61";"13.0";"0.017";"0.4";"~222";"- 4.0";"0.025";"0.327";"0.355"
"2013-09-08";"13:12:59";"F";"475";"621";"623";"90";"13.0";"0.003";"0.1";"~217";"- 4.0";"0.005";"0.376";"0.435"
"2013-09-08";"13:13:09";"F";"476";"598";"596";"121";"13.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-09-08";"13:13:19";"F";"477";"577";"576";"176";"13.0";"-";"-";"-";"- 4.0";"-";"-";"-"
"2013-09-08";"13:13:19";"SLCE";"";"Light Curve end ";""
"2013-09-08";"13:14:45";"SLCS";"";"Light Curve start ";""
"2013-09-08";"13:14:45";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"13:14:45";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"13:14:46";"FO";"478";"203";"784";"0";"12.0";"0.741";"0.0";"-";"- 4.3";"-";"-";"-"
"2013-09-08";"13:14:55";"F";"479";"466";"781";"9";"12.0";"0.403";"1.5";"~203";"- 4.4";"0.545";"0.005";"0.004"
"2013-09-08";"13:15:05";"F";"480";"641";"771";"19";"13.0";"0.169";"1.3";"~202";"- 4.4";"0.228";"0.021";"0.017"
"2013-09-08";"13:15:15";"F";"481";"691";"762";"30";"13.0";"0.093";"1.2";"~201";"- 4.4";"0.127";"0.034";"0.029"
"2013-09-08";"13:15:25";"F";"482";"706";"748";"45";"13.0";"0.056";"1.1";"~201";"- 4.4";"0.077";"0.059";"0.048"
"2013-09-08";"13:15:35";"F";"483";"709";"734";"61";"13.0";"0.034";"0.9";"~199";"- 4.4";"0.047";"0.079";"0.068"
"2013-09-08";"13:15:45";"F";"484";"705";"716";"90";"13.0";"0.015";"0.6";"~198";"- 4.4";"0.021";"0.108";"0.095"
"2013-09-08";"13:15:55";"F";"485";"695";"697";"121";"13.0";"0.003";"0.2";"~197";"- 4.4";"0.004";"0.139";"0.125"
"2013-09-08";"13:16:04";"F";"486";"679";"677";"176";"13.0";"-";"-";"-";"- 4.4";"-";"-";"-"
"2013-09-08";"13:16:04";"SLCE";"";"Light Curve end ";""
"2013-09-08";"13:18:31";"SLCS";"";"Light Curve start ";""
"2013-09-08";"13:18:31";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"13:18:31";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"13:18:32";"FO";"487";"185";"571";"0";"13.0";"0.676";"0.0";"-";"- 4.3";"-";"-";"-"
"2013-09-08";"13:18:42";"F";"488";"325";"581";"9";"13.0";"0.441";"1.7";"~186";"- 4.4";"0.648";"- 0.023";"- 0.017"
"2013-09-08";"13:18:52";"F";"489";"459";"576";"19";"13.0";"0.203";"1.6";"~186";"- 4.4";"0.300";"- 0.010";"- 0.009"
"2013-09-08";"13:19:02";"F";"490";"509";"565";"30";"13.0";"0.099";"1.2";"~184";"- 4.4";"0.147";"0.013";"0.011"
"2013-09-08";"13:19:12";"F";"491";"519";"548";"45";"13.0";"0.053";"1.0";"~183";"- 4.4";"0.079";"0.054";"0.042"
"2013-09-08";"13:19:21";"F";"492";"511";"525";"61";"13.0";"0.027";"0.7";"~180";"- 4.4";"0.041";"0.106";"0.088"
"2013-09-08";"13:19:31";"F";"493";"535";"547";"90";"13.0";"0.022";"0.8";"~182";"- 4.5";"0.033";"0.054";"0.044"
"2013-09-08";"13:19:41";"F";"494";"559";"563";"121";"13.0";"0.007";"0.4";"~184";"- 4.4";"0.011";"0.018";"0.014"
"2013-09-08";"13:19:51";"F";"495";"582";"583";"176";"13.0";"0.002";"0.1";"~186";"- 4.4";"0.003";"- 0.028";"- 0.021"
"2013-09-08";"13:19:51";"SLCE";"";"Light Curve end ";""
"2013-09-08";"13:21:38";"SLCS";"";"Light Curve start ";""
"2013-09-08";"13:21:39";"FO";"496";"9";"10";"0";"13.0";"-";"-";"-";"- 4.3";"-";"-";"-"
"2013-09-08";"13:21:39";"SLCE";"";"Light Curve end ";""
"2013-09-08";"13:21:48";"SLCS";"";"Light Curve start ";""
"2013-09-08";"13:21:48";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"13:21:48";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-09-08";"13:21:49";"FO";"497";"235";"1014";"0";"13.0";"0.768";"0.0";"-";"- 4.3";"-";"-";"-"
"2013-09-08";"13:21:59";"F";"498";"613";"1000";"9";"13.0";"0.387";"1.5";"~234";"- 4.3";"0.505";"0.017";"0.014"
"2013-09-08";"13:22:09";"F";"499";"824";"981";"19";"13.0";"0.160";"1.3";"~233";"- 4.3";"0.210";"0.040";"0.034"
"2013-09-08";"13:22:19";"F";"500";"880";"958";"30";"13.0";"0.081";"1.0";"~232";"- 4.3";"0.107";"0.068";"0.058"
"2013-09-08";"13:22:28";"F";"501";"886";"926";"45";"13.0";"0.043";"0.8";"~230";"- 4.3";"0.057";"0.107";"0.095"
"2013-09-08";"13:22:38";"F";"502";"872";"893";"61";"13.0";"0.024";"0.6";"~228";"- 4.3";"0.032";"0.146";"0.135"
"2013-09-08";"13:22:48";"F";"503";"860";"867";"90";"13.0";"0.008";"0.3";"~226";"- 4.3";"0.011";"0.177";"0.170"
"2013-09-08";"13:22:58";"F";"504";"1016";"990";"121";"13.0";"-";"-";"-";"- 4.3";"-";"-";"-"
"2013-09-08";"13:23:08";"F";"505";"944";"940";"176";"13.0";"-";"-";"-";"- 4.3";"-";"-";"-"
"2013-09-08";"13:23:08";"SLCE";"";"Light Curve end ";""
"2013-09-08";"13:23:51";"SLCS";"";"Light Curve start ";""
"2013-09-08";"13:23:51";"REG1";"";"#1: alpha: - , ETRm: - , Ek: -   ( beta: - 0.003, ETRmPot: 0.680 ) ";""
"2013-09-08";"13:23:51";"REG2";"";"#1: alpha: 0.010, ETRm: 42.018, Ek: 4196.546 ";""
"2013-09-08";"13:23:52";"FO";"506";"156";"671";"0";"12.0";"0.768";"0.0";"-";"- 4.3";"-";"-";"-"
"2013-09-08";"13:24:01";"F";"507";"434";"649";"9";"13.0";"0.331";"1.3";"~155";"- 4.4";"0.435";"0.041";"0.034"
"2013-09-08";"13:24:11";"F";"508";"553";"670";"19";"13.0";"0.175";"1.4";"~156";"- 4.3";"0.228";"0.002";"0.001"
"2013-09-08";"13:24:21";"F";"509";"561";"640";"30";"13.0";"0.123";"1.5";"~154";"- 4.3";"0.163";"0.056";"0.048"
"2013-09-08";"13:24:31";"F";"510";"658";"670";"45";"13.0";"0.018";"0.3";"~156";"- 4.4";"0.023";"0.002";"0.001"
"2013-09-08";"13:24:41";"F";"511";"687";"696";"61";"13.0";"0.013";"0.3";"~157";"- 4.3";"0.017";"- 0.047";"- 0.036"
"2013-09-08";"13:24:51";"F";"512";"705";"721";"90";"15.0";"0.022";"0.8";"~159";"- 4.4";"0.028";"- 0.091";"- 0.069"
"2013-09-08";"13:25:01";"F";"513";"662";"662";"121";"13.0";"0.000";"0.0";"~156";"- 4.3";"0.000";"0.017";"0.014"
"2013-09-08";"13:25:11";"F";"514";"644";"665";"176";"13.0";"0.032";"2.4";"~156";"- 4.3";"0.041";"0.012";"0.009"
"2013-09-08";"13:25:11";"SLCE";"";"Light Curve end ";""
"2013-09-09";"12:38:08";"F";"515";"14";"16";"0";"20.0";"-";"-";"-";"- 0.8";"-";"-";"-"
"2013-09-09";"12:42:39";"F";"516";"941";"3370";"0";"20.0";"0.721";"0.0";"~192";"- 0.8";"0.764";"- 5.171";"- 0.801"
"2013-09-09";"12:43:38";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=3;D=1;EF=0.84;FO=42;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-09";"12:43:39";"F";"518";"926";"3268";"0";"21.0";"0.717";"0.0";"~191";"- 0.8";"0.761";"- 4.975";"- 0.795"
"2013-09-12";"14:23:06";"F";"519";"0";"0";"0";"19.0";"-";"-";"-";"- 0.9";"-";"-";"-"
"2013-09-13";"13:14:00";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=3;D=1;EF=0.84;FO=11;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-13";"13:14:01";"F";"521";"0";"1";"0";"13.0";"-";"-";"-";"- 6.7";"-";"-";"-"
"2013-09-13";"13:14:35";"F";"522";"144";"481";"0";"13.0";"0.701";"0.0";"~143";"- 6.7";"0.997";"0.344";"0.395"
"2013-09-13";"13:15:20";"F";"523";"102";"169";"0";"13.0";"0.396";"0.0";"~92";"- 6.8";"0.870";"0.850";"2.970"
"2013-09-13";"13:16:11";"F";"524";"259";"1075";"0";"13.0";"0.759";"0.0";"~171";"- 6.9";"0.903";"- 0.755";"- 0.376"
"2013-09-13";"13:16:49";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=2;D=1;EF=0.84;FO=11;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-13";"13:16:50";"F";"526";"172";"726";"0";"13.0";"0.763";"0.0";"~159";"- 6.7";"0.977";"- 0.101";"- 0.076"
"2013-09-13";"13:17:15";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=2;D=1;EF=0.84;FO=195;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-13";"13:17:16";"F";"528";"0";"526";"0";"13.0";"-";"-";"-";"- 6.6";"-";"-";"-"
"2013-09-13";"13:18:07";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=4;D=1;EF=0.84;FO=380;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-13";"13:18:08";"F";"530";"0";"1059";"0";"13.0";"-";"-";"-";"- 6.6";"-";"-";"-"
"2013-09-13";"13:18:54";"F";"531";"0";"627";"0";"13.0";"-";"-";"-";"- 6.8";"-";"-";"-"
"2013-09-13";"13:20:11";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=6;D=1;EF=0.84;FO=31;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-13";"13:20:12";"F";"533";"430";"1637";"0";"13.0";"0.737";"0.0";"~181";"- 6.7";"0.829";"- 1.827";"- 0.590"
"2013-09-13";"13:21:37";"F";"534";"419";"1249";"0";"13.0";"0.665";"0.0";"~175";"- 7.0";"0.773";"- 1.085";"- 0.463"
"2013-09-13";"13:22:35";"F";"535";"542";"2061";"0";"13.0";"0.737";"0.0";"~185";"- 6.9";"0.810";"- 2.643";"- 0.674"
"2013-09-13";"13:24:01";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=4;D=1;EF=0.84;FO=21;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-13";"13:24:02";"F";"537";"276";"1130";"0";"13.0";"0.756";"0.0";"~172";"- 6.8";"0.891";"- 0.860";"- 0.406"
"2013-09-13";"13:24:23";"F";"538";"221";"765";"0";"13.0";"0.711";"0.0";"~161";"- 6.8";"0.901";"- 0.173";"- 0.123"
"2013-09-13";"13:24:42";"F";"539";"398";"1423";"0";"13.0";"0.720";"0.0";"~178";"- 6.8";"0.823";"- 1.417";"- 0.528"
"2013-09-13";"13:24:47";"F";"540";"418";"1387";"0";"13.0";"0.699";"0.0";"~177";"- 6.8";"0.801";"- 1.350";"- 0.516"
"2013-09-13";"13:25:16";"F";"541";"285";"1013";"0";"13.0";"0.719";"0.0";"~169";"- 6.8";"0.863";"- 0.639";"- 0.338"
"2013-09-13";"13:26:01";"F";"542";"169";"384";"0";"13.0";"0.560";"0.0";"~133";"- 6.8";"0.857";"0.513";"0.747"
"2013-09-13";"13:26:37";"F";"543";"0";"16";"0";"13.0";"-";"-";"-";"- 6.8";"-";"-";"-"
"2013-09-13";"13:27:05";"F";"544";"170";"402";"0";"13.0";"0.577";"0.0";"~135";"- 6.8";"0.869";"0.482";"0.669"
"2013-09-13";"13:27:53";"F";"545";"272";"830";"0";"13.0";"0.672";"0.0";"~163";"- 6.8";"0.837";"- 0.295";"- 0.192"
"2013-09-13";"13:28:11";"F";"546";"209";"500";"0";"13.0";"0.582";"0.0";"~145";"- 6.8";"0.820";"0.311";"0.342"
"2013-09-13";"13:28:48";"F";"547";"138";"256";"0";"13.0";"0.461";"0.0";"~113";"- 6.9";"0.825";"0.722";"1.621"
"2013-09-13";"13:39:04";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=4;D=1;EF=0.84;FO=23;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-09-13";"13:39:05";"F";"549";"385";"1607";"0";"13.0";"0.760";"0.0";"~180";"- 7.0";"0.856";"- 1.771";"- 0.582"
"2013-09-13";"13:40:10";"F";"550";"242";"867";"0";"13.0";"0.721";"0.0";"~165";"- 7.0";"0.890";"- 0.363";"- 0.226"
"2013-09-13";"13:41:45";"F";"551";"172";"418";"0";"13.0";"0.589";"0.0";"~137";"- 7.0";"0.875";"0.454";"0.605"
"2013-09-13";"13:42:30";"F";"552";"174";"464";"0";"13.0";"0.625";"0.0";"~141";"- 7.0";"0.898";"0.373";"0.446"
"2013-09-13";"13:43:50";"F";"553";"284";"1174";"0";"13.0";"0.758";"0.0";"~173";"- 7.0";"0.889";"- 0.944";"- 0.428"
"2013-09-13";"13:44:34";"F";"554";"167";"382";"0";"13.0";"0.563";"0.0";"~133";"- 7.0";"0.863";"0.517";"0.757"
"2013-10-06";"11:25:37";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=4;D=1;EF=0.84;FO=15;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-06";"11:25:37";"SLCS";"";"Light Curve start ";""
"2013-10-06";"11:25:37";"REG1";"";"#1: alpha: 0.456, ETRm: 3.797, Ek: 8.324   ( beta: 0.015, ETRmPot: 4.406 ) ";""
"2013-10-06";"11:25:37";"REG2";"";"#1: alpha: 0.350, ETRm: 3.331, Ek: 9.532 ";""
"2013-10-06";"11:25:38";"FO";"556";"246";"819";"0";"14.0";"0.700";"0.0";"-";"- 3.4";"-";"-";"-"
"2013-10-06";"11:25:48";"F";"557";"246";"593";"9";"15.0";"0.585";"2.2";"~221";"- 3.4";"0.933";"0.351";"0.381"
"2013-10-06";"11:25:58";"F";"558";"288";"545";"19";"15.0";"0.472";"3.8";"~214";"- 3.4";"0.776";"0.422";"0.503"
"2013-10-06";"11:26:08";"F";"559";"362";"563";"30";"15.0";"0.357";"4.5";"~216";"- 3.4";"0.579";"0.394";"0.455"
"2013-10-06";"11:26:18";"F";"560";"442";"540";"45";"15.0";"0.181";"3.4";"~213";"- 3.4";"0.300";"0.429";"0.517"
"2013-10-06";"11:26:28";"F";"561";"454";"516";"61";"15.0";"0.120";"3.1";"~209";"- 3.4";"0.202";"0.464";"0.587"
"2013-10-06";"11:26:38";"F";"562";"464";"496";"90";"15.0";"0.065";"2.5";"~206";"- 3.4";"0.110";"0.494";"0.651"
"2013-10-06";"11:26:47";"F";"563";"517";"561";"121";"15.0";"0.078";"4.0";"~216";"- 3.4";"0.128";"0.398";"0.460"
"2013-10-06";"11:26:57";"F";"564";"536";"552";"176";"15.0";"0.029";"2.1";"~215";"- 3.4";"0.047";"0.412";"0.484"
"2013-10-06";"11:26:57";"SLCE";"";"Light Curve end ";""
"2013-10-06";"11:28:44";"SLCS";"";"Light Curve start ";""
"2013-10-06";"11:28:44";"REG1";"";"#1: alpha: 0.065, ETRm: 0.610, Ek: 9.337   ( beta: 0.059, ETRmPot: 2.288 ) ";""
"2013-10-06";"11:28:44";"REG2";"";"#1: alpha: 0.076, ETRm: 0.458, Ek: 6.064 ";""
"2013-10-06";"11:28:45";"FO";"565";"451";"1675";"0";"13.0";"0.731";"0.0";"-";"- 3.5";"-";"-";"-"
"2013-10-06";"11:28:55";"F";"566";"1509";"1676";"9";"15.0";"0.100";"0.4";"~451";"- 3.5";"0.136";"- 0.001";"- 0.001"
"2013-10-06";"11:29:05";"F";"567";"1502";"1616";"19";"15.0";"0.071";"0.6";"~447";"- 3.5";"0.098";"0.045";"0.037"
"2013-10-06";"11:29:15";"F";"568";"1488";"1557";"30";"15.0";"0.044";"0.6";"~442";"- 3.5";"0.062";"0.089";"0.076"
"2013-10-06";"11:29:25";"F";"569";"1451";"1492";"45";"15.0";"0.027";"0.5";"~437";"- 3.5";"0.039";"0.138";"0.123"
"2013-10-06";"11:29:35";"F";"570";"1407";"1431";"61";"15.0";"0.017";"0.4";"~431";"- 3.5";"0.024";"0.183";"0.171"
"2013-10-06";"11:29:45";"F";"571";"1376";"1381";"90";"15.0";"0.004";"0.2";"~427";"- 3.5";"0.005";"0.221";"0.213"
"2013-10-06";"11:29:54";"F";"572";"1342";"1338";"121";"15.0";"-";"-";"-";"- 3.5";"-";"-";"-"
"2013-10-06";"11:30:04";"F";"573";"1305";"1302";"176";"15.0";"-";"-";"-";"- 3.5";"-";"-";"-"
"2013-10-06";"11:30:04";"SLCE";"";"Light Curve end ";""
"2013-10-06";"11:31:04";"SLCS";"";"Light Curve start ";""
"2013-10-06";"11:31:04";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-06";"11:31:04";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-06";"11:31:05";"FO";"574";"380";"1629";"0";"15.0";"0.767";"0.0";"-";"- 3.5";"-";"-";"-"
"2013-10-06";"11:31:14";"F";"575";"1225";"1622";"9";"13.0";"0.245";"0.9";"~380";"- 3.5";"0.320";"0.006";"0.004"
"2013-10-06";"11:31:23";"F";"576";"1428";"1591";"19";"15.0";"0.102";"0.8";"~378";"- 3.5";"0.134";"0.029";"0.024"
"2013-10-06";"11:31:33";"F";"577";"1452";"1546";"30";"15.0";"0.061";"0.8";"~375";"- 3.5";"0.080";"0.062";"0.054"
"2013-10-06";"11:31:43";"F";"578";"1446";"1497";"45";"15.0";"0.034";"0.6";"~372";"- 3.5";"0.045";"0.099";"0.088"
"2013-10-06";"11:31:53";"F";"579";"1424";"1453";"61";"14.0";"0.020";"0.5";"~370";"- 3.5";"0.027";"0.133";"0.121"
"2013-10-06";"11:32:03";"F";"580";"1381";"1396";"90";"15.0";"0.011";"0.4";"~366";"- 3.5";"0.015";"0.175";"0.167"
"2013-10-06";"11:32:13";"F";"581";"1320";"1326";"121";"15.0";"0.005";"0.3";"~361";"- 3.5";"0.006";"0.227";"0.229"
"2013-10-06";"11:32:23";"F";"582";"1249";"1246";"176";"15.0";"-";"-";"-";"- 3.5";"-";"-";"-"
"2013-10-06";"11:32:23";"SLCE";"";"Light Curve end ";""
"2013-10-06";"11:43:47";"C";"";"MI=6;SI=8;SW=0.8;AI=3;AW=0:50;AF=1.00;G=4;D=1;EF=0.84;FO=21;CW=0:30;CI=1;LW=0:10;LI=2;ID=0:50;IW=0:10;DO0.0;DG1.00;LO=0;LG=0.80 ";""
"2013-10-06";"11:43:47";"SLCS";"";"Light Curve start ";""
"2013-10-06";"11:43:48";"FO";"584";"4";"6";"0";"15.0";"-";"-";"-";"- 3.7";"-";"-";"-"
"2013-10-06";"11:43:58";"F";"585";"5";"5";"9";"15.0";"-";"-";"-";"- 3.7";"-";"-";"-"
"2013-10-06";"11:44:08";"F";"586";"4";"6";"19";"15.0";"-";"-";"-";"- 3.7";"-";"-";"-"
"2013-10-06";"11:44:08";"SLCE";"";"Light Curve end ";""
"2013-10-06";"11:44:15";"SLCS";"";"Light Curve start ";""
"2013-10-06";"11:44:15";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-06";"11:44:15";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-06";"11:44:16";"FO";"587";"354";"1225";"0";"15.0";"0.711";"0.0";"-";"- 3.6";"-";"-";"-"
"2013-10-06";"11:44:26";"F";"588";"853";"1203";"9";"14.0";"0.291";"1.1";"~352";"- 3.7";"0.411";"0.023";"0.018"
"2013-10-06";"11:44:36";"F";"589";"1005";"1148";"19";"15.0";"0.125";"1.0";"~347";"- 3.6";"0.179";"0.080";"0.067"
"2013-10-06";"11:44:46";"F";"590";"1033";"1100";"30";"15.0";"0.061";"0.8";"~343";"- 3.6";"0.089";"0.131";"0.114"
"2013-10-06";"11:44:56";"F";"591";"1032";"1065";"45";"15.0";"0.031";"0.6";"~339";"- 3.6";"0.045";"0.166";"0.150"
"2013-10-06";"11:45:06";"F";"592";"1019";"1032";"61";"15.0";"0.013";"0.3";"~336";"- 3.7";"0.019";"0.201";"0.187"
"2013-10-06";"11:45:15";"F";"593";"1001";"1003";"90";"15.0";"0.002";"0.1";"~333";"- 3.6";"0.003";"0.231";"0.221"
"2013-10-06";"11:45:25";"F";"594";"966";"962";"121";"13.0";"-";"-";"-";"- 3.6";"-";"-";"-"
"2013-10-06";"11:45:35";"F";"595";"929";"928";"176";"15.0";"-";"-";"-";"- 3.6";"-";"-";"-"
"2013-10-06";"11:45:35";"SLCE";"";"Light Curve end ";""
"2013-10-06";"11:46:55";"SLCS";"";"Light Curve start ";""
"2013-10-06";"11:46:55";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-06";"11:46:55";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-06";"11:46:56";"FO";"596";"250";"1004";"0";"15.0";"0.751";"0.0";"-";"- 3.6";"-";"-";"-"
"2013-10-06";"11:47:06";"F";"597";"614";"953";"9";"15.0";"0.356";"1.3";"~247";"- 3.6";"0.480";"0.064";"0.054"
"2013-10-06";"11:47:16";"F";"598";"790";"921";"19";"15.0";"0.142";"1.1";"~245";"- 3.6";"0.194";"0.103";"0.090"
"2013-10-06";"11:47:26";"F";"599";"824";"884";"30";"15.0";"0.068";"0.9";"~242";"- 3.6";"0.093";"0.149";"0.136"
"2013-10-06";"11:47:35";"F";"600";"821";"850";"45";"13.0";"0.034";"0.6";"~239";"- 3.6";"0.047";"0.190";"0.181"
"2013-10-06";"11:47:45";"F";"601";"798";"813";"61";"15.0";"0.018";"0.5";"~236";"- 3.6";"0.026";"0.235";"0.235"
"2013-10-06";"11:47:55";"F";"602";"767";"768";"90";"15.0";"0.001";"0.0";"~232";"- 3.6";"0.002";"0.289";"0.307"
"2013-10-06";"11:48:05";"F";"603";"725";"722";"121";"15.0";"-";"-";"-";"- 3.6";"-";"-";"-"
"2013-10-06";"11:48:15";"F";"604";"681";"677";"176";"15.0";"-";"-";"-";"- 3.6";"-";"-";"-"
"2013-10-06";"11:48:15";"SLCE";"";"Light Curve end ";""
"2013-10-06";"11:49:17";"SLCS";"";"Light Curve start ";""
"2013-10-06";"11:49:17";"REG1";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-06";"11:49:17";"REG2";"";"#1: Error: First 3 ETR-Values are not increasing ";""
"2013-10-06";"11:49:18";"FO";"605";"281";"1247";"0";"15.0";"0.775";"0.0";"-";"- 3.6";"-";"-";"-"
"2013-10-06";"11:49:28";"F";"606";"745";"1244";"9";"14.0";"0.401";"1.5";"~281";"- 3.6";"0.518";"0.003";"0.002"
"2013-10-06";"11:49:38";"F";"607";"1025";"1225";"19";"15.0";"0.163";"1.3";"~280";"- 3.6";"0.212";"0.022";"0.018"
"2013-10-06";"11:49:48";"F";"608";"1113";"1225";"30";"15.0";"0.091";"1.1";"~280";"- 3.6";"0.119";"0.022";"0.018"
"2013-10-06";"11:49:58";"F";"609";"1152";"1216";"45";"15.0";"0.053";"1.0";"~279";"- 3.6";"0.068";"0.030";"0.025"
"2013-10-06";"11:50:07";"F";"610";"1171";"1207";"61";"15.0";"0.030";"0.8";"~279";"- 3.6";"0.039";"0.039";"0.033"
"2013-10-06";"11:50:17";"F";"611";"1171";"1185";"90";"14.0";"0.012";"0.5";"~278";"- 3.6";"0.015";"0.061";"0.052"
"2013-10-06";"11:50:27";"F";"612";"1147";"1147";"121";"15.0";"0.000";"0.0";"~276";"- 3.6";"0.000";"0.098";"0.087"
"2013-10-06";"11:50:37";"F";"613";"1122";"1120";"176";"16.0";"-";"-";"-";"- 3.6";"-";"-";"-"
"2013-10-06";"11:50:37";"SLCE";"";"Light Curve end ";""
"2013-10-06";"11:51:27";"SLCS";"";"Light Curve start ";""
"2013-10-06";"11:51:27";"REG1";"";"#1: alpha: 0.260, ETRm: 1.910, Ek: 7.349   ( beta: 4.075, ETRmPot: 83.996 ) ";""
"2013-10-06";"11:51:27";"REG2";"";"#1: alpha: 0.833, ETRm: 1.217, Ek: 1.461 ";""
"2013-10-06";"11:51:28";"FO";"614";"296";"1274";"0";"15.0";"0.768";"0.0";"-";"- 3.7";"-";"-";"-"
"2013-10-06";"11:51:37";"F";"615";"723";"1239";"9";"15.0";"0.416";"1.6";"~294";"- 3.7";"0.546";"0.034";"0.028"
"2013-10-06";"11:51:46";"F";"616";"915";"1213";"19";"15.0";"0.246";"2.0";"~293";"- 3.6";"0.324";"0.059";"0.050"
"2013-10-06";"11:51:56";"F";"617";"1086";"1203";"30";"15.0";"0.097";"1.2";"~292";"- 3.6";"0.128";"0.069";"0.059"
"2013-10-06";"11:52:06";"F";"618";"1086";"1197";"45";"15.0";"0.093";"1.8";"~292";"- 3.6";"0.123";"0.075";"0.064"
"2013-10-06";"11:52:16";"F";"619";"941";"969";"61";"15.0";"0.029";"0.7";"~276";"- 3.6";"0.040";"0.291";"0.315"
